"pH","pop_dens","settle_time","COD_late","mean_cont_late","mean_pred_late","mean_total_late"
7.9,24,5,68.9985515504888,156.026875365426,87.0283238149372,121.527599590182
7.9,24,5,130.9139782828,224.975894574528,94.0619162917278,159.518905433128
7.9,24,5,11.6401002256744,109.516006804112,97.8759065784381,103.695956691275
7.9,24,5,-28.2829669313201,100.302991306345,128.585958237665,114.444474772005
7.9,24,5,119.125281032968,208.233963186111,89.1086821531428,148.671322669627
7.9,24,5,78.0134376827141,189.510738142261,111.497300459547,150.504019300904
7.9,24,5,123.236465367995,211.255436010649,88.0189706426542,149.637203326652
7.9,24,5,69.692004329891,182.576210348241,112.88420601835,147.730208183296
7.9,24,5,136.857859249102,230.969307882216,94.1114486331138,162.540378257665
7.9,24,5,79.3012785587449,196.990121691523,117.688843132778,157.339482412151
7.9,24,5,108.773021683327,203.577923095842,94.8049014125154,149.191412254179
7.9,24,5,90.4955877119482,170.143592660394,79.6480049484456,124.89579880442
7.9,24,5,129.081281651523,204.568569923558,75.4872882720343,140.027929097796
7.9,24,5,107.287051441749,200.903176661004,93.6161252192551,147.25965094013
7.9,24,5,89.5049408842303,177.920170257971,88.4152293737412,133.167699815856
7.9,24,5,81.9264926521952,166.329602373683,84.4031097214874,125.366356047585
7.9,24,5,68.6518251607859,154.788566830778,86.1367416699918,120.462654250385
7.9,24,5,131.062575306959,195.999474863807,64.9368995568484,130.468187210328
7.9,24,5,85.2451595250469,159.048348189963,73.8031886649157,116.425768427439
7.9,24,5,66.5219344811962,134.430774521196,67.9088400399993,101.169807280597
7.9,24,5,51.6126997240555,163.555791256075,111.94309153202,137.749441394048
7.9,24,5,98.5693593578394,181.833225227452,83.2638658696126,132.548545548532
7.9,24,5,78.6078257793442,175.047294457593,96.4394686782484,135.74338156792
7.9,24,5,33.1866687285197,152.955870199503,119.769201470984,136.362535835243
7.9,24,5,84.4526420628715,170.193125001777,85.740482938905,127.966803970341
7.9,24,5,46.6099332440856,154.590437465237,107.980504221151,131.285470843194
7.9,24,5,69.5929396471191,167.964169639416,98.3712299922968,133.167699815856
7.9,24,5,132.449480865762,208.035833820568,75.586352954806,141.811093387687
7.9,24,5,41.5081020813421,139.334476318394,97.8263742370524,118.580425277723
7.9,24,5,45.8669481232973,150.429720788825,104.562772665528,127.496246727177
7.9,24,5,61.8658943909262,155.828745999882,93.9628516089561,124.895798804419
7.9,24,5,48.1949681684297,153.996049368604,105.801081200174,129.898565284389
7.9,24,5,78.5582934379581,170.985642463953,92.4273490259951,131.706495744974
7.9,24,5,-18.2279016299927,133.043868962392,151.271770592385,142.157819777388
7.9,24,5,67.0172578950528,192.086419894322,125.06916199927,158.577790946796
7.9,24,5,95.7955482402335,197.38638042261,101.590832182377,149.488606302494
7.9,24,5,36.3072062358276,137.501779687118,101.19457345129,119.348176569204
7.9,24,5,70.53405413345,162.218418038657,91.6843639052072,126.951390971932
7.9,24,5,13.225135150022,115.014096697942,101.78896154792,108.401529122931
7.9,24,5,137.997103100977,195.454619108562,57.4575160075853,126.456067558074
7.9,24,5,95.5478865333038,174.94822977482,79.4003432415164,127.174286508168
7.9,24,10,85.7404829389063,162.961403159445,77.2209202205391,120.091161689992
7.9,24,10,74.6947708098607,145.922277722712,71.2275069128512,108.574892317782
7.9,24,10,9.85693593578378,107.732842514222,97.8759065784387,102.804374546331
7.9,24,10,76.8741938308383,150.776447178525,73.9022533476872,112.339350263106
7.9,24,10,59.3892773216343,140.523252511655,81.1339751900211,110.828613850838
7.9,24,10,106.593598662348,156.621263462056,50.0276647997079,103.324464130882
7.9,24,10,63.0051382428008,126.208405851144,63.2032676083437,94.7058367297441
7.9,24,10,57.7547100559002,127.000923313317,69.2462132574172,98.1235682853673
7.9,24,10,89.653537908388,165.388487887352,75.7349499789637,120.561718933158
7.9,24,10,32.9885393629756,139.334476318394,106.345936955419,122.840206636907
7.9,24,10,69.0480838918748,140.622317194427,71.5742333025524,106.09827524849
7.9,24,10,84.7003037698009,208.679754258582,123.979450488781,166.329602373681
7.9,24,10,52.4052171862289,136.015809445542,83.6105922593136,109.813200852428
7.9,24,10,69.6920043298876,169.747333929304,100.055329599416,134.90133176436
7.9,24,10,99.5600061855585,157.810039655317,58.2500334697587,108.030036562538
7.9,24,10,50.1267294824801,138.690555880379,88.5638263978985,113.627191139139
7.9,24,10,48.1454358270458,145.872745381327,97.7273095542809,121.800027467804
7.9,24,10,90.9413787844194,148.10170074369,57.1603219592702,102.63101135148
7.9,24,10,27.7876435174617,95.3992895091461,67.6116459916844,81.5054677504152
7.9,24,10,33.4838627768351,115.955211184274,82.4713484074391,99.2132797958566
7.9,24,10,54.2379138175052,132.251351500218,78.0134376827128,105.132394591465
7.9,24,10,75.3882235892634,161.574497600641,86.1862740113778,123.88038580601
7.9,24,10,43.9351868092486,142.504546167089,98.5693593578403,120.536952762465
7.9,24,10,83.1648011868412,158.255830727789,75.0910295409476,116.673430134368
7.9,24,10,73.1097358855141,171.530498219197,98.4207623336825,134.97563027644
7.9,24,10,54.0893167933475,137.600844369889,83.5115275765419,110.556185973216
7.9,24,10,66.2247404328795,142.35594914293,76.1312087100506,109.24357892649
7.9,24,10,35.1184300425675,139.681202708095,104.562772665528,122.121987686812
7.9,24,10,79.59847260706,152.708208492574,73.1097358855136,112.908972189044
7.9,24,10,8.66815974252383,106.197339931261,97.5291801887373,101.863260059999
7.9,24,10,114.716902649627,184.161245272588,69.4443426229609,126.802793947774
7.9,24,10,83.6601246007001,139.829799732253,56.169675131553,97.999737431903
7.9,24,10,12.2840206636908,128.88315228598,116.599131622289,122.741141954135
7.9,24,10,76.5274674411374,148.349362450619,71.8218950094816,110.08562873005
7.9,24,10,115.212226063485,205.01436099603,89.8021349325446,147.408247964287
7.9,24,10,39.5763407672941,138.839152904536,99.2628121372422,119.050982520889
7.9,24,10,89.8516672739307,155.927810682654,66.0761434087231,111.001977045688
7.9,24,10,110.308524266288,184.706101027833,74.3975767615457,129.551838894689
7.9,24,10,59.2406802974763,135.966277104157,76.7255968066806,106.345936955419
7.9,24,10,-11.9372942739903,101.590832182377,113.528126456367,107.559479319372
7.9,24,10,91.7338962465938,159.296009896892,67.5621136502984,113.429061773595
7.9,24,10,85.3937565492047,153.203531906432,67.8097753572278,110.50665363183
7.9,24,10,46.5108685613124,119.125281032967,72.6144124716551,95.8698467523113
7.9,24,10,111.794494507861,178.762220061529,66.9677255536682,122.864972807599
7.9,24,10,93.6161252192546,185.250956783076,91.6348315638211,138.442894173448
7.9,24,10,107.584245490066,168.707154760204,61.1229092701381,114.915032015171
7.9,24,10,70.3359247679061,125.762614778672,55.4266900107655,90.5946523947186
7.9,24,10,14.2157819777386,101.689896865148,87.4741148874099,94.5820058762792
7.9,24,10,-22.4381506477905,96.3404039954769,118.778554643267,107.559479319372
7.9,24,10,68.9490192091029,144.931630894996,75.9826116858929,110.457121290444
7.9,24,20,45.9164804646821,93.0712694640107,47.1547889993286,70.1130292316697
7.9,24,20,34.0782508734641,88.4152293737409,54.3369785002768,71.3761039370088
7.9,24,20,29.7194048315095,85.2451595250467,55.5257546935372,70.385457109292
7.9,24,20,77.0723231963816,136.065341786928,58.9930185905467,97.5291801887375
7.9,24,20,-6.04294564907323,86.4339357183073,92.4768813673805,89.4554085428439
7.9,24,20,45.7678834405252,99.7086032097151,53.9407197691899,76.8246614894525
7.9,24,20,37.3473854049302,95.7955482402326,58.4481628353023,77.1218555377675
7.9,24,20,43.9847191506339,94.8049014125154,50.8201822618815,72.8125418371984
7.9,24,20,32.3941512663454,99.3123444786279,66.9181932122824,83.1152688454551
7.9,24,20,41.5576344227278,103.81978754474,62.2621531220126,83.0409703333765
7.9,24,20,-9.4111448633117,91.4862345396635,100.897379402975,96.1918069713194
7.9,24,20,59.4388096630194,110.50665363183,51.0678439688107,80.7872488003203
7.9,24,20,25.6082204964846,116.202872891203,90.5946523947181,103.39876264296
7.9,24,20,29.6203401487378,74.5461737857032,44.9258336369654,59.7360037113343
7.9,24,20,49.1856149961485,82.2732190418958,33.0876040457473,57.6804115438216
7.9,24,20,19.6643395301821,76.923726172224,57.2593866420419,67.0915564071329
7.9,24,20,54.9808989382924,107.088922076206,52.1080231379136,79.5984726070598
7.9,24,20,7.47938354926312,57.9033070800578,50.4239235307947,54.1636153054262
7.9,24,20,32.592280631889,96.1422746299337,63.5499939980447,79.8461343139892
7.9,24,20,26.0044792275706,103.027270082566,77.0227908549957,90.025030468781
7.9,24,20,61.6182326839972,130.468187210328,68.8499545263306,99.6590708683292
7.9,24,20,48.9874856306054,109.9122655352,60.9247799045946,85.4185227198973
7.9,24,20,28.629693321021,93.6161252192553,64.9864318982343,79.3012785587448
7.9,24,20,3.66539326255285,68.0079047227711,64.3425114602183,66.1752080914947
7.9,24,20,46.3127391957694,108.079568903924,61.7668297081541,84.9231993060388
7.9,24,20,42.2510872021294,123.781321123237,81.5302339211079,102.655777522173
7.9,24,20,61.6677650253822,121.057042347016,59.3892773216334,90.2231598343245
7.9,24,20,31.7502308283301,114.766434991014,83.0162041626834,98.8913195768485
7.9,24,20,56.5659338626399,104.364643299985,47.7987094373447,76.0816763686646
7.9,24,20,44.2819131989491,109.218812755798,64.9368995568485,87.077856156323
7.9,24,20,43.9351868092482,90.9909111258051,47.0557243165569,69.023317721181
7.9,24,20,34.276380239008,108.426295293624,74.1499150546164,91.2881051741204
7.9,24,20,-4.0616519936396,60.9247799045946,64.9864318982342,62.9556059014144
7.9,24,20,29.7689371728954,79.2022138759731,49.4332767030777,64.3177452895254
7.9,24,20,90.7432494188755,141.414834656599,50.6715852377239,96.0432099471617
7.9,24,20,76.9237261722242,136.659729883558,59.7360037113343,98.1978667974464
7.9,24,20,75.0910295409483,141.513899339372,66.4228697984242,103.968384568898
7.9,24,20,18.1783692886066,95.9441452643902,77.7657759757836,86.8549606200869
7.9,24,20,31.8988278524868,81.2330398727928,49.3342120203059,65.2836259465494
7.9,24,20,70.2368600851348,133.489660034864,63.2527999497296,98.371229992297
7.9,24,20,28.5801609796348,100.501120671888,71.9209596922533,86.2110401820707
7.9,24,20,65.3331582879356,122.245818540277,56.9126602523409,89.5792393963087
7.9,24,20,15.8998815848575,58.0519041042153,42.1520225193578,50.1019633117866
7.9,24,20,3.46726389701003,84.3535773801018,80.8863134830918,82.6199454315968
7.9,24,20,-6.48873672154683,105.058096079387,111.546832800934,108.30246444016
7.9,24,20,60.5285211735085,121.84955980919,61.3210386356815,91.5852992224358
7.9,24,20,18.6241603610793,73.8527210063013,55.228560645222,64.5406408257617
7.9,24,20,66.9181932122829,114.56830562547,47.6501124131871,81.1092090193286
7.9,24,20,47.5510477304154,116.35146991536,68.8004221849447,92.5759460501524
7.9,24,20,14.5625083674396,72.9611388613559,58.3986304939163,65.6798846776361
7.6,24,5,93.566592877869,186.538797659109,92.9722047812396,139.755501220174
7.6,24,5,120.264524884839,213.632988397165,93.3684635123262,153.500725954746
7.6,24,5,110.704782997373,199.417206419429,88.7124234220559,144.064814920743
7.6,24,5,152.658676151186,232.059019392702,79.4003432415165,155.729681317109
7.6,24,5,64.0948497532897,149.835332692195,85.7404829389055,117.78790781555
7.6,24,5,184.260309955356,252.020552971198,67.7602430158419,159.89039799352
7.6,24,5,104.90949905523,168.360428370503,63.4509293152731,115.905678842888
7.6,24,5,99.2628121372435,188.371494290386,89.1086821531428,138.740088221765
7.6,24,5,41.1118433502557,157.958636679475,116.846793329219,137.402715004347
7.6,24,5,-12.8784087603215,137.848506076819,150.726914837141,144.28771045698
7.6,24,5,23.9736532307512,155.828745999883,131.855092769132,143.841919384507
7.6,24,5,142.801740215404,229.780531688956,86.9787914735513,158.379661581254
7.6,24,5,72.020024375026,168.905284125747,96.8852597507211,132.895271938234
7.6,24,5,134.03451579011,204.91529631326,70.8807805231503,137.898038418205
7.6,24,5,114.964564356557,188.421026631771,73.4564622752145,130.938744453493
7.6,24,5,107.138454417592,216.208670149232,109.070215731641,162.639442940436
7.6,24,5,116.599131622291,231.860890027163,115.261758404872,173.561324216017
7.6,24,5,73.7536563235304,158.354895410561,84.6012390870308,121.478067248796
7.6,24,5,56.0706104487819,135.025162617826,78.9545521690439,106.989857393435
7.6,24,5,102.036623254851,186.736927024653,84.7003037698022,135.718615397228
7.6,24,5,27.5895141519186,152.708208492574,125.118694340656,138.913451416615
7.6,24,5,113.775788163298,200.605982612691,86.8301944493938,143.718088531043
7.6,24,5,41.6071667641139,182.328548641313,140.721381877199,161.524965259256
7.6,24,5,136.461600518013,207.936769137794,71.4751686197805,139.705968878787
7.6,24,5,154.540905123851,241.321567231859,86.780662108008,164.051114669933
7.6,24,5,90.9909111258056,180.000528596177,89.0096174703714,134.505073033274
7.6,24,5,66.0761434087238,162.466079745586,96.3899363368627,129.428008041225
7.6,24,5,118.629957619106,250.633647412395,132.003689793288,191.318668602842
7.6,24,5,94.4581750228153,203.875117144156,109.416942121341,156.646029632749
7.6,24,5,42.7464106159887,168.261363687731,125.514953071743,146.888158379737
7.6,24,5,89.2077468359154,171.282836512268,82.0750896763522,126.67896309431
7.6,24,5,89.8021349325456,174.997762116207,85.195627183661,130.096694649934
7.6,24,5,83.2638658696131,150.677382495754,67.413516626141,109.045449560948
7.6,24,5,144.089581091434,228.740352519851,84.650771428417,156.695561974134
7.6,24,5,79.9947313381453,199.565803443586,119.571072105441,159.568437774513
7.6,24,5,152.609143809803,226.412332474719,73.8031886649155,150.107760569817
7.6,24,5,3.17006984869488,124.375709219868,121.205639371173,122.790674295521
7.6,24,5,143.891451725891,225.223556281456,81.3321045555647,153.27783041851
7.6,24,5,53.247266989789,154.838099172166,101.590832182377,128.214465677272
7.6,24,5,78.4096964138002,154.144646392764,75.7349499789635,114.939798185864
7.6,24,5,126.257938192529,187.529444486825,61.2715062942957,124.40047539056
7.6,24,5,140.523252511656,227.799238033522,87.2759855218663,157.537611777694
7.6,24,5,121.750495126418,206.054540165133,84.3040450387155,145.179292601924
7.6,24,5,145.476486650237,244.838363470251,99.3618768200139,172.100120145133
7.6,24,5,102.581479010095,182.922936737942,80.3414577278476,131.632197232895
7.6,24,5,73.9022533476864,166.230537690909,92.328284343223,129.279411017066
7.6,24,5,54.6837048899782,131.161639989729,76.4779350997512,103.81978754474
7.6,24,5,84.4031097214888,201.893823488724,117.490713767235,159.692268627979
7.6,24,5,81.4311692383375,156.8193928276,75.3882235892626,116.103808208431
7.6,24,5,127.991570141032,196.990121691521,68.9985515504881,132.994336621004
7.6,24,10,127.397182044407,212.592809228067,85.1956271836608,148.894218205864
7.6,24,10,75.9330793445081,176.533264699168,100.60018535466,138.566725026914
7.6,24,10,117.688843132779,201.844291147337,84.1554480145581,142.999869580948
7.6,24,10,96.4394686782492,153.698855320291,57.259386642042,105.479120981167
7.6,24,10,47.9968388028896,167.468846225558,119.472007422668,143.470426824113
7.6,24,10,119.323410398511,197.287315739837,77.9639053413269,137.625610540582
7.6,24,10,52.9996052828593,141.910158070459,88.9105527876002,115.41035542903
7.6,24,10,81.381636896949,176.335135333622,94.9534984366731,135.644316885148
7.6,24,10,59.2902126388622,168.013701980802,108.72348934194,138.368595661371
7.6,24,10,91.3376375155075,168.211831346346,76.8741938308381,122.543012588592
7.6,24,10,55.1790283038361,157.116586875914,101.937558572078,129.527072723996
7.6,24,10,151.519432299311,220.517983849799,68.998551550488,144.758267700144
7.6,24,10,77.8648406585553,151.271770592384,73.4069299338287,112.339350263106
7.6,24,10,124.573838585409,195.80134549826,71.2275069128514,133.514426205556
7.6,24,10,71.7723626680958,134.430774521195,62.6584118530994,98.5445931871473
7.6,24,10,69.4443426229617,148.844685864478,79.4003432415163,114.122514552997
7.6,24,10,74.0013180304598,183.418260151801,109.416942121341,146.417601136571
7.6,24,10,160.633383114308,220.5179838498,59.8846007354919,140.201292292646
7.6,24,10,74.8929001754048,149.934397374966,75.0414971995616,112.487947287264
7.6,24,10,99.5104738441724,164.10064701132,64.5901731671474,114.345410089234
7.6,24,10,86.4339357183073,155.184825561866,68.7508898435589,111.967857702713
7.6,24,10,99.0646827716956,187.479912145437,88.4152293737414,137.947570759589
7.6,24,10,87.7713089357264,181.486498837753,93.7151899020268,137.60084436989
7.6,24,10,31.7997631697151,122.047689174733,90.2479260050175,106.147807589875
7.6,24,10,66.1752080914955,163.456726573303,97.281518481808,130.369122527556
7.6,24,10,44.9753659783509,138.641023538992,93.6656575606415,116.153340549817
7.6,24,10,114.072982211613,195.801345498264,81.7283632866513,138.764854392458
7.6,24,10,82.5704130902112,153.996049368606,71.4256362783948,112.7108428235
7.6,24,10,81.5302339211088,158.107233703632,76.576999782523,117.342116743077
7.6,24,10,90.4955877119477,180.941643082509,90.4460553705609,135.693849226535
7.6,24,10,127.298117361633,200.01159451606,72.7134771544267,136.362535835243
7.6,24,10,101.293638134063,167.617443249715,66.3238051156522,116.970624182684
7.6,24,10,60.6275858562802,148.151233085076,87.5236472287958,117.837440156936
7.6,24,10,-14.9092347571413,129.130813992909,144.04004875005,136.58543137148
7.6,24,10,109.516006804114,191.046240725222,81.5302339211079,136.288237323165
7.6,24,10,72.5153477888837,134.331709838424,61.81636204954,98.0740359439819
7.6,24,10,32.2950865835739,116.648663963675,84.3535773801015,100.501120671888
7.6,24,10,40.22026120531,130.220525503398,90.0002642980882,110.110394900743
7.6,24,10,98.1235682853669,186.093006586635,87.9694383012684,137.031222443952
7.6,24,10,108.72348934194,162.0698210145,53.3463316725597,107.70807634353
7.6,24,10,84.3535773801025,184.012648248432,99.6590708683293,141.835859558381
7.6,24,10,113.874852846068,187.975235559298,74.1003827132305,131.037809136265
7.6,24,10,125.415888388971,208.134898503339,82.7190101143686,145.426954308854
7.6,24,10,140.523252511653,211.255436010646,70.732183498993,140.993809754819
7.6,24,10,68.8499545263309,173.462259533245,104.612305006914,139.037282270079
7.6,24,10,59.3397449802474,147.903571378146,88.5638263978987,118.233698888022
7.6,24,10,91.1890404913485,155.234357903252,64.0453174119032,109.639837657577
7.6,24,10,-30.5119222936833,98.0740359439815,128.585958237665,113.329997090823
7.6,24,10,92.427349025994,175.344488505906,82.9171394799116,129.130813992909
7.6,24,10,103.47306115504,173.41272719186,69.9396660368192,121.676196614339
7.6,24,20,119.22434571574,181.337901813595,62.1135560978549,121.725728955725
7.6,24,20,-21.9428272339313,69.2462132574174,91.1890404913487,80.217626874383
7.6,24,20,80.4900547520049,131.607431062201,51.1173763101966,91.3624036861991
7.6,24,20,112.339350263106,167.221184518627,54.881834255521,111.051509387074
7.6,24,20,28.6296933210215,97.9749712612105,69.345277940189,83.6601246006998
7.6,24,20,126.753261606389,166.676328763383,39.9230671569946,103.299697960189
7.6,24,20,23.5773944996643,83.214333528227,59.6369390285627,71.4256362783948
7.6,24,20,22.2895536236321,86.2358063527637,63.9462527291316,75.0910295409476
7.6,24,20,38.3875645740331,81.480701579722,43.0931370056889,62.2869192927055
7.6,24,20,58.9930185905468,131.013042965572,72.0200243750249,101.516533670298
7.6,24,20,39.675405450065,92.3778166846088,52.7024112345438,72.5401139595763
7.6,24,20,55.1790283038362,99.2132797958563,44.0342514920201,71.6237656439382
7.6,24,20,26.1035439103425,71.6732979853239,45.5697540749814,58.6215260301527
7.6,24,20,53.8416550864196,147.854039036761,94.0123839503418,120.933211493552
7.6,24,20,33.1371363871336,93.2198664881689,60.0827301010353,76.6512982946021
7.6,24,20,75.7844823203493,110.407588949058,34.6231066287087,72.5153477888833
7.6,24,20,50.7211175791096,101.244105792676,50.5229882135664,75.8835470031212
7.6,24,20,76.8741938308381,135.718615397227,58.844421566389,97.281518481808
7.6,24,20,103.720722861969,163.555791256075,59.8350683941062,111.695429825091
7.6,24,20,18.6736927024656,100.748782378818,82.0750896763522,91.411936027585
7.6,24,20,52.9500729414726,107.435648465907,54.4855755244343,80.9606119951706
7.6,24,20,60.4294564907359,103.027270082566,42.5978135918305,72.8125418371984
7.6,24,20,-10.1045976427135,72.2676860819542,82.3722837246677,77.3199849033109
7.6,24,20,46.015545147454,78.3106317310277,32.2950865835737,55.3028591573007
7.6,24,20,41.0623110088692,105.85061354156,64.788302532691,85.3194580371256
7.6,24,20,7.77657759757815,85.0470301595031,77.270452561925,81.158741360714
7.6,24,20,78.2610993896424,117.639310791393,39.3782114017502,78.5087610965714
7.6,24,20,53.8911874278038,112.983270701122,59.0920832733183,86.0376769872202
7.6,24,20,81.0844428486357,131.656963403588,50.5725205549522,91.1147419792701
7.6,24,20,78.6573581207286,133.440127693478,54.7827695727494,94.1114486331138
7.6,24,20,48.492162216747,124.425241561254,75.933079344507,100.179160452881
7.6,24,20,12.5316823706198,78.3106317310278,65.778949360408,72.0447905457179
7.6,24,20,35.7623504805835,106.494533979576,70.7321834989928,88.6133587392845
7.6,24,20,60.1817947838064,115.955211184273,55.7734164004665,85.8643137923697
7.6,24,20,116.500066939518,163.159532524989,46.6594655854701,104.909499055229
7.6,24,20,74.3480444201597,157.909104338088,83.5610599179279,120.735082128008
7.6,24,20,56.2192074729395,113.676723480525,57.4575160075853,85.567119744055
7.6,24,20,53.1977346484024,115.063629039328,61.8658943909258,88.464761715127
7.6,24,20,31.5025691214003,106.593598662348,75.0910295409475,90.8423141016476
7.6,24,20,71.3761039370087,152.212885078715,80.8367811417063,116.524833110211
7.6,24,20,66.6209991639676,107.980504221152,41.3595050571842,74.670004639168
7.6,24,20,58.1509687869872,111.992623873405,53.8416550864182,82.9171394799118
7.6,24,20,52.9500729414732,113.676723480525,60.7266505390513,87.2016870097879
7.6,24,20,5.34949286967218,77.1218555377678,71.7723626680956,74.4471091029317
7.6,24,20,13.1756028086363,92.0806226362941,78.9050198276578,85.492821231976
7.6,24,20,39.6258731086796,86.4834680596931,46.8575949510135,66.6705315053533
7.6,24,20,33.8801215079214,105.25622544493,71.3761039370089,88.3161646909696
7.6,24,20,68.354631112472,115.955211184273,47.6005800718013,81.7778956280373
7.6,24,20,18.5250956783075,74.1003827132306,55.5752870349231,64.8378348740768
7.6,24,20,66.7200638467394,125.06916199927,58.3490981525306,91.7091300759003
7.3,24,5,54.4360431830488,175.394020847293,120.957977664244,148.175999255768
7.3,24,5,125.663550095901,223.539456674339,97.875906578438,160.707681626389
7.3,24,5,39.3782114017507,167.716507932486,128.338296530736,148.027402231611
7.3,24,5,96.0927422885485,194.067713549758,97.9749712612098,146.021342405484
7.3,24,5,95.993677605778,209.026480648286,113.032803042508,161.029641845397
7.3,24,5,-21.1007774303723,145.971810064098,167.072587494471,156.522198779284
7.3,24,5,89.3563438600741,201.448032416251,112.091688556177,156.769860486214
7.3,24,5,17.8316428989066,152.212885078716,134.38124217981,143.297063629263
7.3,24,5,55.5257546935381,143.148466605105,87.6227119115673,115.385589258336
7.3,24,5,90.00026429809,198.921883005573,108.921618707483,153.921750856528
7.3,24,5,37.6941117946317,142.306416801546,104.612305006914,123.45936090423
7.3,24,5,19.8129365543402,154.19417873415,134.38124217981,144.28771045698
7.3,24,5,67.2649196019836,188.272429607614,121.007510005631,154.639969806623
7.3,24,5,-2.42708472790673,122.047689174733,124.47477390264,123.261231538686
7.3,24,5,-30.8586486833839,145.080227919153,175.938876602537,160.509552260845
7.3,24,5,-40.3688582294673,104.216046275827,144.584904505294,124.400475390561
7.3,24,5,134.579371545354,195.107892718862,60.528521173508,127.818206946185
7.3,24,5,67.8593076986137,171.035174805338,103.175867106724,137.105520956031
7.3,24,5,16.1970756331727,150.132526740509,133.935451107337,142.033988923923
7.3,24,5,108.822554024711,200.506917929919,91.6843639052072,146.095640917563
7.3,24,5,15.1568964640698,121.60189810226,106.445001638191,114.023449870226
7.3,24,5,21.1503097717576,153.153999565046,132.003689793289,142.578844679168
7.3,24,5,84.3535773801024,183.963115907046,99.6095385269432,141.786327216994
7.3,24,5,11.0457121290443,130.121460820626,119.075748691582,124.598604756104
7.3,24,5,90.2974583464023,178.068767282127,87.7713089357251,132.920038108926
7.3,24,5,15.5036228537718,148.795153523092,133.291530669321,141.043342096207
7.3,24,5,35.5642211150404,162.367015062815,126.802793947775,144.584904505295
7.3,24,5,24.6671060101527,170.688448415637,146.021342405484,158.354895410561
7.3,24,5,-25.954946886185,144.63443684668,170.589383732865,157.611910289773
7.3,24,5,34.9203006770246,139.928864415025,105.008563738001,122.468714076513
7.3,24,5,58.6958245422323,169.499672222377,110.803847680145,140.151759951261
7.3,24,5,86.3348710355358,193.275196087585,106.940325052049,150.107760569817
7.3,24,5,87.8703736184968,199.1695447125,111.299171094003,155.234357903252
7.3,24,5,23.1316034271917,116.202872891203,93.0712694640109,104.637071177607
7.3,24,5,24.6671060101528,145.674616015783,121.00751000563,133.341063010707
7.3,24,5,60.3799241493496,179.604269865089,119.224345715739,149.414307790414
7.3,24,5,63.6490586808174,188.718220680087,125.06916199927,156.893691339679
7.3,24,5,75.8835470031224,169.252010515448,93.3684635123258,131.310237013887
7.3,24,5,81.1339751900225,179.208011134004,98.0740359439815,138.641023538993
7.3,24,5,87.8703736184967,179.108946451231,91.2385728327343,135.173759641983
7.3,24,5,107.831907196995,189.064947069788,81.2330398727929,135.148993471291
7.3,24,5,-22.7353446961068,160.286656724607,183.022001420714,171.65432907266
7.3,24,5,71.1779745714654,188.470558973156,117.292584401691,152.881571687424
7.3,24,5,7.92517462173555,142.058755094616,134.133580472881,138.096167783748
7.3,24,5,37.3969177463169,162.020288673114,124.623370926797,143.321829799956
7.3,24,5,82.4713484074388,174.353841678189,91.8824932707505,133.11816747447
7.3,24,5,68.5527604780141,176.979055771639,108.426295293625,142.702675532632
7.3,24,5,22.6362800133331,135.421421348913,112.78514133558,124.103281342246
7.3,24,5,51.8603614309852,156.423134096513,104.562772665528,130.49295338102
7.3,24,5,26.747464348359,128.189699506578,101.442235158219,114.815967332399
7.3,24,10,122.592544929979,201.398500074865,78.8059551448864,140.102227609876
7.3,24,10,9.21301549776845,120.165460202071,110.952444704303,115.558952453187
7.3,24,10,27.0446583966736,128.536425896279,101.491767499606,115.014096697943
7.3,24,10,5.64668691798637,127.298117361633,121.651430443646,124.47477390264
7.3,24,10,54.2379138175053,149.042815230021,94.8049014125157,121.923858321268
7.3,24,10,1.28784087603125,126.109341168372,124.821500292341,125.465420730356
7.3,24,10,94.6067720469738,179.505205182319,84.8984331353456,132.201819158833
7.3,24,10,2.87287580037906,116.301937573974,113.429061773595,114.865499673785
7.3,24,10,23.379265134121,105.999210565718,82.6199454315966,94.3095779986571
7.3,24,10,39.724937791452,145.47648665024,105.751548858788,125.614017754514
7.3,24,10,62.4602824875569,155.036228537709,92.5759460501522,123.806087293931
7.3,24,10,95.5974188746896,183.071533762099,87.4741148874099,135.272824324755
7.3,24,10,46.6099332440849,151.519432299314,104.909499055229,128.214465677271
7.3,24,10,36.8025296496868,148.745621181706,111.943091532019,130.344356356863
7.3,24,10,55.4762223521509,172.768806753843,117.292584401692,145.030695577767
7.3,24,10,11.5905678842887,119.670136788212,108.079568903923,113.874852846067
7.3,24,10,50.3248588480238,172.471612705528,122.146753857505,147.309183281516
7.3,24,10,-11.7886972498328,118.629957619109,130.418654868941,124.524306244025
7.3,24,10,50.5229882135669,170.985642463953,120.462654250386,145.724148357169
7.3,24,10,74.4966414443175,176.483732357782,101.987090913464,139.235411635623
7.3,24,10,-7.72704525619299,113.627191139138,121.354236395331,117.490713767235
7.3,24,10,39.7744701328373,149.785800350809,110.011330217971,129.89856528439
7.3,24,10,18.4755633369218,135.025162617825,116.549599280904,125.787380949364
7.3,24,10,63.6490586808167,181.139772448051,117.490713767235,149.315243107643
7.3,24,10,93.6656575606401,163.555791256073,69.8901336954333,116.722962475753
7.3,24,10,53.3958640139449,168.608090077431,115.212226063486,141.910158070458
7.3,24,10,13.2251351500213,123.03833600245,109.813200852429,116.425768427439
7.3,24,10,25.4596234723284,176.236070650854,150.776447178525,163.506258914689
