"pop_dens","pH","COD","mean_cont","mean_pred","mean_total"
24,7.3,67.8097753572283,194.884997182625,127.075221825397,160.980109504011
24,7.3,91.7091300759012,204.964828654646,113.255698578745,159.110263616695
24,7.3,70.7817158403777,193.844818013521,123.063102173143,158.453960093332
24,7.3,79.5737064363663,200.333554735067,120.759848298701,160.546701516884
24,7.3,92.7245430743096,203.974181826927,111.249638752618,157.611910289773
24,7.3,25.855882203412,170.886577781179,145.030695577767,157.958636679473
24,7.3,65.8532478724873,192.581743308183,126.728495435696,159.65511937194
24,7.3,88.2418661788897,202.240549878422,113.998683699532,158.119616788977
24,7.3,129.304177187758,223.588989015722,94.2848118279643,158.936900421843
24,7.3,99.3371106493203,208.803585112047,109.466474462727,159.135029787387
24,7.3,47.0557243165576,182.279016299926,135.223291983369,158.751154141648
24,7.3,123.855619635315,220.815177898115,96.9595582628,158.887368080458
24,7.3,62.4355163168635,189.659335166418,127.223818849554,158.441577007986
24,7.3,55.7981825711581,187.777106193754,131.978923622596,159.878014908175
24,7.3,52.6528788931577,183.145832274178,130.492953381021,156.8193928276
24,7.3,84.0563833317863,202.438679243966,118.38229591218,160.410487578073
24,7.3,128.907918456672,225.446451817693,96.5385333610205,160.992492589357
24,7.3,92.9226724398537,206.128838677212,113.206166237358,159.667502457285
24,7.3,65.7046508483284,193.522857794513,127.818206946184,160.670532370348
24,7.3,96.092742288547,206.723226773842,110.630484485295,158.676855629568
24,7.3,66.7448300174321,193.052300551349,126.307470533916,159.679885542633
24,7.3,92.105388806987,206.029773994441,113.924385187454,159.977079590947
24,7.3,81.8769603108097,201.472798586943,119.595838276133,160.534318431538
24,7.3,99.7829017217934,211.057306645104,111.274404923311,161.165855784207
24,7.3,61.5439341719168,186.910290219502,125.366356047585,156.138323133543
24,7.3,63.1785014376511,191.516797968387,128.338296530736,159.927547249561
24,7.3,110.952444704303,210.958241962333,100.00579725803,155.482019610181
24,7.3,65.4817553120918,191.467265627,125.985510314908,158.726387970954
24,7.3,108.624424659166,215.366620345671,106.742195686505,161.054408016088
24,7.3,102.457648156628,211.750759424505,109.293111267877,160.521935346191
24,7.3,96.3651701661707,204.940062483953,108.574892317782,156.757477400867
24,7.3,95.993677605775,208.357794039574,112.364116433799,160.360955236687
24,7.3,80.6881841175463,199.144778541806,118.456594424259,158.800686483032
24,7.3,133.687789400408,225.817944378088,92.13015497768,158.974049677884
24,7.3,51.3402718464321,183.987882077737,132.647610231305,158.317746154521
24,7.3,84.7003037698,202.958768828516,118.258465058716,160.608616943616
24,7.3,39.1305496948208,179.208011134003,140.077461439182,159.642736286592
24,7.3,90.8175479309553,204.940062483952,114.122514552997,159.531288518475
24,7.3,149.117113742098,235.650114143177,86.5330004010791,161.091557272128
24,7.3,83.5115275765408,202.612042438816,119.100514862275,160.856278650546
24,7.3,146.120407088256,233.148730903193,87.0283238149371,160.088527359065
24,7.3,76.2550395635127,197.23778339845,120.982743834937,159.110263616693
24,7.3,78.211567048256,199.243843224579,121.032276176323,160.138059700451
24,7.3,34.7717036528661,176.954289600947,142.182585948081,159.568437774514
24,7.3,108.05480273323,213.335794348853,105.280991615623,159.308392982238
24,7.3,33.632459800992,174.700568067891,141.068108266899,157.884338167395
28,7.9,10.3168791057949,137.791897686664,127.475018580869,132.633458133766
28,7.9,108.306002464544,187.996463705606,79.6904612410624,133.843462473334
28,7.9,91.7268201978238,179.165554841387,87.4387346435629,133.302144742475
28,7.9,64.4911084843761,165.367259741043,100.876151256667,133.121705498855
28,7.9,82.5987172852889,174.11325602003,91.5145387347415,132.813897377386
28,7.9,36.8520619910717,151.144401714534,114.292339723463,132.718370718998
28,7.9,91.3871698568922,180.821350253428,89.4341803965356,135.127765324982
28,7.9,55.2993211329164,161.057946040474,105.758624907558,133.408285474016
28,7.9,95.9087650205444,182.455917519162,86.5471524986175,134.50153500889
28,7.9,81.9194166034257,175.896420309921,93.9770037064952,134.936712008208
28,7.9,67.8239274547666,168.806219442975,100.982291988208,134.894255715591
28,7.9,69.3948102815753,167.596215103406,98.2014048218311,132.898809962619
28,7.9,124.184655903093,198.334570957709,74.1499150546167,136.242243006163
28,7.9,101.491767499605,184.897154344606,83.4053868450008,134.151270594804
28,7.9,84.6578474771866,177.70081274612,93.0429652689332,135.371889007527
28,7.9,72.0483285701025,170.249733391934,98.2014048218311,134.225569106882
28,7.9,57.804242397286,162.480231843125,104.675989445839,133.578110644482
28,7.9,88.7336515683647,179.738714791709,91.0050632233441,135.371889007526
28,7.9,50.714041530341,158.659165507646,107.945123977305,133.302144742475
28,7.9,91.4720824421253,176.915371332715,85.4432888905899,131.179330111653
28,7.9,74.2772839324663,171.37482514627,97.0975412138038,134.236183180037
28,7.9,97.7768418956669,183.156446347333,85.3796044516658,134.268025399499
28,7.9,62.9202256575677,165.40971603366,102.489490376092,133.949603204876
28,7.9,56.764063228183,162.734969598823,105.97090637064,134.352937984732
28,7.9,100.302991306345,184.196625516435,83.8936342100899,134.045129863262
28,7.9,89.6464618596187,178.422569720599,88.7761078609808,133.59933879079
28,7.9,102.149840035161,184.451363272134,82.3015232369733,133.376443254554
28,7.9,52.8156280148536,161.355140088788,108.539512073935,134.947326081362
28,7.9,81.728363286652,174.431678214654,92.7033149280018,133.567496571328
28,7.9,88.6487389831318,178.443797866907,89.7950588837754,134.119428375341
28,7.9,99.6449187707902,184.111712931202,84.4667941604119,134.289253545807
28,7.9,70.2439361339035,166.407438910145,96.1635027762419,131.285470843194
28,7.9,132.23012335391,200.73335149054,68.5032281366295,134.618289813585
28,7.9,80.2211648987687,173.773605679099,93.5524407803308,133.663023229715
28,7.9,77.6101029028564,173.306586460317,95.696483557461,134.501535008889
28,7.9,64.9156714105411,166.619720373229,101.704048962688,134.161884667958
28,7.9,120.639555469622,194.067713549759,73.428158080137,133.747935814948
28,7.9,72.2393818868774,169.655345295304,97.4159634084267,133.535654351865
28,7.9,70.8170960842264,171.459737731503,100.642641647276,136.051189689389
28,7.9,45.6829708552922,157.703898923775,112.020928068483,134.862413496129
28,7.9,78.5865976330354,173.264130167702,94.6775325346661,133.970831351184
28,7.9,104.973183494154,186.998740829121,82.0255573349665,134.512149082044
28,7.9,74.383424664006,172.054125828132,97.6707011641257,134.862413496129
28,7.9,113.71917977314,192.390689991408,78.6715102182675,135.531100104838
28,7.9,120.045167372991,195.10789271886,75.0627253458699,135.085309032365
28,7.9,81.8557321645012,174.898697433434,93.0429652689333,133.970831351184
28,7.9,83.2567898208438,174.643959677736,91.3871698568918,133.015564767314
28,7.9,78.7988790961173,174.028343434797,95.2294643386799,134.628903886739
28,7.9,83.2992461134609,176.193614358236,92.8943682447756,134.543991301506
28,7.9,126.2650142413,197.994920616779,71.7299063754791,134.862413496129
28,7.6,112.997422798661,191.520335992771,78.52291319411,135.021624593441
28,7.6,101.831417840537,184.769785466757,82.9383676262199,133.854076546488
28,7.6,116.457610646901,192.560515161874,76.1029045149728,134.331709838423
28,7.6,115.26883445364,191.775073748469,76.5062392948289,134.140656521649
28,7.6,95.6964835574611,180.736437668195,85.0399541107339,132.888195889464
28,7.6,142.695599483863,206.868285773615,64.1726862897525,135.520486031684
28,7.6,99.5387780392485,184.387678833208,84.8489007939599,134.618289813584
28,7.6,132.463632963299,201.837215098566,69.3735821352669,135.605398616917
28,7.6,60.9672361972113,164.518133888715,103.550897691503,134.034515790109
28,7.6,128.854848090903,198.737905737567,69.883057646664,134.310481692116
28,7.6,88.6487389831311,178.252744550133,89.6040055670016,133.928375058567
28,7.6,110.067938608128,186.595406049265,76.5274674411372,131.561436745201
28,7.6,130.383274625095,198.46193983556,68.0786652104651,133.270302523013
28,7.6,83.0657365040699,176.38466767501,93.3189311709404,134.851799422975
28,7.6,138.619795392685,203.726520119999,65.1067247273142,134.416622423657
28,7.6,110.195307485976,189.800856141806,79.6055486558292,134.703202398817
28,7.6,106.69266334512,186.446809025106,79.7541456799868,133.100477352547
28,7.6,89.773830737468,178.847132646764,89.0733019092959,133.96021727803
28,7.6,94.974726582981,183.135218201024,88.1604916180426,135.647854909533
28,7.6,121.509909468258,195.405086767176,73.8951772989178,134.650132033047
28,7.6,123.080792295067,196.126843741656,73.0460514465889,134.586447594122
28,7.6,137.49470363835,204.129854899856,66.6351512615062,135.382503080681
28,7.6,114.377252308695,191.732617455853,77.3553651471577,134.543991301505
28,7.6,91.8329609293648,179.399064450777,87.5661035214123,133.482583986095
28,7.6,60.7974110267454,162.650057013591,101.852645986845,132.251351500218
28,7.6,83.0020520651442,175.599226261605,92.5971741964607,134.098200229033
28,7.6,121.998156833348,193.367184721588,71.3690278882395,132.368106304914
28,7.6,125.288519511121,196.657547399361,71.3690278882395,134.0132876438
28,7.6,97.6070167252014,183.66592185873,86.0589051335284,134.862413496129
28,7.6,65.6162002387121,166.046560422906,100.430360184194,133.23846030355
28,7.6,62.580575316637,166.173929300756,103.593353984119,134.883641642437
28,7.6,106.968629247126,186.489265317723,79.5206360705967,133.00495069416
28,7.6,93.2340185857078,180.375559180956,87.141540595248,133.758549888102
28,7.6,117.412877230771,193.770519501442,76.3576422706716,135.064080886057
28,7.6,78.9687042665825,172.966936119386,93.9982318528033,133.482583986095
28,7.6,121.828331662881,194.916839402087,73.0885077392053,134.002673570646
28,7.6,113.634267187907,191.881214480011,78.2469472921031,135.064080886057
28,7.6,89.200670787146,177.170109088414,87.9694383012682,132.569773694841
28,7.6,113.25216055436,190.671210140442,77.4190495860824,134.045129863262
28,7.6,112.148296946333,190.289103506895,78.140806560562,134.214955033728
28,7.6,113.209704261744,189.567346532416,76.3576422706715,132.962494401544
28,7.6,130.001167991546,199.035099785881,69.0339317943351,134.034515790108
28,7.6,136.985228126951,202.771253536129,65.7860254091773,134.278639472653
28,7.6,109.622147535655,188.696992533778,79.0748449981238,133.885918765951
28,7.6,93.8284066823387,177.594672014579,83.7662653322405,130.68046867341
28,7.6,93.4463000487903,178.719763768915,85.2734637201243,131.996613744519
28,7.6,58.8656497126974,163.159532524988,104.293882812291,133.726707668639
28,7.6,129.045901407675,199.523347150969,70.4774457432943,135.000396447132
28,7.6,132.548545548532,201.582477342868,69.0339317943352,135.308204568601
28,7.6,118.665337862957,193.68560691621,75.0202690532535,134.352937984732
28,7.3,35.1750384327227,151.887386835323,116.7123484026,134.299867618961
28,7.3,90.0710247857832,179.866083669559,89.7950588837754,134.830571276667
28,7.3,9.44652510715784,138.853305002074,129.406779894916,134.130042448495
28,7.3,72.5153477888839,168.360428370502,95.8450805816185,132.10275447606
28,7.3,28.0423812731605,146.771403575042,118.729022301881,132.750212938461
28,7.3,94.7412169735916,182.222407909771,87.4811909361794,134.851799422975
28,7.3,35.5359169199629,149.509834448802,113.973917528839,131.741875988821
28,7.3,21.4828840639201,144.16034157913,122.67745751521,133.41889954717
28,7.3,71.8997315459443,170.143592660392,98.2438611144474,134.19372688742
28,7.3,54.2166856711951,162.671285159897,108.454599488702,135.5629423243
28,7.3,93.3613874635574,180.524156205113,87.1627687415561,133.843462473335
28,7.3,79.4781797779798,174.856241140817,95.3780613628375,135.117151251827
28,7.3,57.0188009838821,162.713741452515,105.694940468633,134.204340960574
28,7.3,81.4523973846446,175.811507724688,94.3591103400431,135.085309032365
28,7.3,49.52526533708,157.088282680837,107.563017343757,132.325650012297
28,7.3,27.8088716637691,148.745621181705,120.936749517936,134.841185349821
28,7.3,83.06573650407,176.129929919311,93.0641934152415,134.597061667276
28,7.3,48.2515765585866,158.192146288864,109.940569730278,134.066358009571
28,7.3,74.977812760638,171.14131553688,96.1635027762419,133.652409156561
28,7.3,33.3706459965237,150.019309960199,116.648663963675,133.333986961937
28,7.3,109.324953487339,189.673487263956,80.348533776617,135.011010520286
28,7.3,64.0665455582119,166.683404812153,102.616859253941,134.650132033047
28,7.3,75.2962349552609,172.139038413366,96.842803458105,134.490920935735
28,7.3,99.4750936003252,183.050305615792,83.5752120154666,133.312758815629
28,7.3,62.4956627314035,166.046560422906,103.550897691503,134.798729057205
28,7.3,102.892825155948,186.76523121973,83.8724060637819,135.318818641756
28,7.3,69.5221791594251,166.640948519537,97.1187693601118,131.879858939824
28,7.3,73.7041239821444,171.226228122112,97.522104139968,134.37416613104
28,7.3,23.9878053282909,146.601578404576,122.613773076285,134.607675740431
28,7.3,73.4918425190622,171.268684414729,97.7768418956664,134.522763155198
28,7.3,55.7875684980053,161.843387453878,106.055818955873,133.949603204875
28,7.3,84.2969689899473,176.533264699168,92.2362957092208,134.384780204194
28,7.3,84.5517067456459,175.832735870997,91.2810291253508,133.556882498174
28,7.3,73.1097358855142,171.332368853654,98.2226329681395,134.777500910897
28,7.3,84.3181971362547,176.703089869633,92.3848927333784,134.543991301506
28,7.3,66.5077823836569,166.938142567851,100.430360184194,133.684251376023
28,7.3,92.6820867816943,179.653802206477,86.9717154247822,133.312758815629
28,7.3,58.1226645919093,164.114799108857,105.992134516948,135.053466812903
28,7.3,76.2939578317468,171.693247340893,95.3992895091459,133.546268425019
28,7.3,46.5533248539292,156.663719754672,110.110394900743,133.387057327708
28,7.3,58.4410867865325,163.923745792083,105.482659005551,134.703202398817
28,7.3,10.953723495041,139.299096074546,128.345372579505,133.822234327026
28,7.3,69.3735821352661,169.039729052365,99.6661469170985,134.352937984731
28,7.3,93.552440780331,181.245913179593,87.6934723992617,134.469692789427
28,7.3,90.4319032730222,179.462748889702,89.0308456166794,134.246797253191
28,7.3,67.8451556010747,167.850952859105,100.00579725803,133.928375058567
28,7.3,84.1483719657881,177.552215721961,93.4038437561732,135.478029739067
28,7.3,61.8375901958492,165.197434570578,103.359844374729,134.278639472653
28,7.3,74.7867594438634,171.523422170427,96.7366627265638,134.130042448496
28,7.3,88.6062826905161,178.634851183682,90.0285684931657,134.331709838424
32,7.9,36.0719276142449,132.808590340809,96.736662726564,114.772626533686
32,7.9,42.3315772568819,135.910553220098,93.5789759632159,114.744764591657
32,7.9,89.6783040790811,159.481756177089,69.8034520980081,114.642604137549
32,7.9,78.8307213155797,154.819524544146,75.9888032285663,115.404163886356
32,7.9,69.0790416052403,150.380188447439,81.3011468421984,115.840667644819
32,7.9,40.00974875442,135.14899347129,95.1392447168702,115.14411909408
32,7.9,67.1658549192113,150.120143655162,82.9542887359511,116.537216195557
32,7.9,70.3978401946392,151.661837780798,81.263997586159,116.462917683479
32,7.9,37.1864052954269,134.090239674168,96.903834378741,115.497037026454
32,7.9,64.751153276652,148.652748041608,83.9015947649555,116.277171403282
32,7.9,69.9334744941465,149.897248118927,79.9637736247804,114.930510871854
32,7.9,95.2135432289488,161.042024930743,65.8284817017938,113.435253316268
32,7.9,56.3925706677893,142.820314843423,86.4277441756339,114.624029509529
32,7.9,51.0430777981182,141.334344601848,90.2912668037302,115.812805702789
32,7.9,37.3721515756238,135.353314379507,97.9811628038833,116.667238591695
32,7.9,84.9603485620789,157.772890399277,72.8125418371984,115.292716118238
32,7.9,57.59992148907,143.154658147778,85.5547366587083,114.354697403243
32,7.9,94.3591103400438,163.233831037067,68.8747206970234,116.054275867045
32,7.9,87.9137144172086,160.206166669856,72.2924522526471,116.249309461251
32,7.9,62.9122651027018,147.761165896662,84.8489007939599,116.305033345311
32,7.9,47.0681074019035,138.306680234638,91.2385728327347,114.772626533686
32,7.9,64.6025562524946,148.467001761411,83.8644455089161,116.165723635163
32,7.9,33.4900543195077,132.715717200711,99.2256628812029,115.970690040957
32,7.9,103.757872118008,168.304704486443,64.546832368435,116.425768427439
32,7.9,65.9770787259514,148.782770437745,82.8056917117936,115.794231074769
32,7.9,73.7784224942231,152.887763230098,79.1093407358747,115.998551982986
32,7.9,55.0366228223528,142.820314843424,87.7836920210714,115.302003432248
32,7.9,14.9525755558541,123.688447983139,108.735872427285,116.212160205212
32,7.9,55.946779595317,144.306285084999,88.359505489682,116.33289528734
32,7.9,89.1210652384897,160.410487578073,71.2894223395836,115.849954958828
32,7.9,71.4565939917611,150.454486959518,78.9978929677566,114.726189963637
32,7.9,76.8989600015311,153.240681162471,76.3417211609402,114.791201161706
32,7.9,22.2152551115538,124.24568682373,102.030431712176,113.138059267953
32,7.9,62.6522203104261,144.417732853117,81.7655125426908,113.091622697904
32,7.9,3.0462389952301,116.072850495065,113.026611499835,114.54973099745
32,7.9,68.1131609482165,149.674352582691,81.5611916344742,115.617772108582
32,7.9,75.840206204409,152.460546785645,76.6203405812357,114.54044368344
32,7.9,101.510342127625,167.468846225556,65.9585040979316,116.713675161744
32,7.9,44.189040058851,135.464762147625,91.2757220887737,113.370242118199
32,7.9,32.0598079619915,130.839679770722,98.7798718087301,114.809775789726
32,7.9,57.5070483489705,144.492031365195,86.9849830162248,115.73850719071
32,7.9,22.5310237878883,126.028851113621,103.497827325732,114.763339219676
32,7.9,43.8361221264771,137.099329413359,93.2632072868814,115.18126835012
32,7.9,116.685813219714,174.54577950106,57.8599662813453,116.202872891202
32,7.9,79.1836392479541,154.875248428205,75.691609180251,115.283428804228
32,7.9,74.3728105908532,152.571994553763,78.1991839629096,115.385589258336
32,7.9,70.6207357308749,151.271770592384,80.651034861509,115.961402726946
32,7.9,75.8959300884682,153.575024466826,77.6790943783582,115.627059422592
32,7.9,74.038467286499,150.807404891892,76.7689376053932,113.788171248643
32,7.9,58.0642871895627,144.733501529452,86.6692143398898,115.701357934671
32,7.6,85.4061396345513,159.017390476597,73.6112508420454,116.314320659321
32,7.6,99.8572002338728,166.001450612001,66.1442503781285,116.072850495065
32,7.6,65.1597950930848,145.495061278259,80.3352661851744,112.915163731717
32,7.6,115.831380330809,173.802794380272,57.9714140494633,115.887104214868
32,7.6,84.9603485620787,157.698591887198,72.7382433251197,115.218417606159
32,7.6,75.9888032285661,153.463576698708,77.4747734701418,115.469175084425
32,7.6,40.864181643326,134.55460537466,93.6904237313341,114.122514552997
32,7.6,101.640364523764,167.283099945361,65.6427354215968,116.462917683479
32,7.6,65.0111980689276,146.888158379737,81.876960310809,114.382559345273
32,7.6,95.2506924849887,162.899487732712,67.6487952477237,115.274141490218
32,7.6,65.3641160013019,148.318404737253,82.9542887359514,115.636346736602
32,7.6,51.3588464744523,141.538665510064,90.1798190356121,115.859242272838
32,7.6,67.5559221076253,149.878673490907,82.3227513832816,116.100712437094
32,7.6,130.672508118543,182.792914341803,52.12040622326,117.456660282532
32,7.6,78.6635496634025,154.54090512385,75.8773554604479,115.209130292149
32,7.6,103.237782533457,167.766040273872,64.5282577404152,116.147149007144
32,7.6,109.516006804113,171.443816621772,61.9278098176582,116.685813219715
32,7.6,130.226717046071,183.721645742789,53.4949286967173,118.608287219753
32,7.6,91.851535557385,162.100778727866,70.2492431704808,116.175010949173
32,7.6,95.3992895091466,163.568174341422,68.1688848322751,115.868529586848
32,7.6,119.732052214945,176.644712467286,56.9126602523409,116.778686359813
32,7.6,103.312081045536,167.357398457439,64.0453174119032,115.701357934671
32,7.6,75.3758405039164,152.423397529605,77.0475570256887,114.735477277647
32,7.6,92.0001325815428,160.912002534606,68.9118699530629,114.911936243834
32,7.6,61.296272464988,146.423792679243,85.1275202142554,115.775656446749
32,7.6,113.97391752884,174.248585452745,60.2746679239054,117.261626688325
32,7.6,94.7677521564772,162.918062360733,68.1503102042554,115.534186282494
32,7.6,74.6700046391675,154.448031983751,79.7780273445835,117.113029664167
32,7.6,114.865499673785,174.118563056607,59.2530633828222,116.685813219715
32,7.6,106.525491692942,170.199316544451,63.6738248515092,116.93657069798
32,7.6,71.5308925038396,149.07996448606,77.5490719822205,113.31451823414
32,7.6,135.056120331191,184.483205491595,49.4270851604044,116.955145326
32,7.6,64.8440264167498,148.44842713339,83.6044007166405,116.026413925015
32,7.6,76.2674226488622,153.779345375043,77.5119227261809,115.645634050612
32,7.6,126.400343674015,180.712556003599,54.3122123295839,117.512384166591
32,7.6,85.108945586236,157.58714411908,72.478198532844,115.032671325962
32,7.6,96.5694910743872,163.04808475687,66.478593682483,114.763339219677
32,7.6,70.2306685424617,149.655777954671,79.4251094122093,114.54044368344
32,7.6,99.6900285816954,166.261495404277,66.5714668225815,116.416481113429
32,7.6,103.757872118008,168.416152254561,64.6582801365531,116.537216195557
32,7.6,113.026611499835,172.576868930972,59.5502574311373,116.063563181055
32,7.6,114.456857857352,173.226980911662,58.7701230543103,115.998551982986
32,7.6,105.411014011762,169.14056274733,63.7295487355683,116.435055741449
32,7.6,101.658939151782,167.338823829418,65.6798846776362,116.509354253527
32,7.6,96.4023194222096,163.976816157855,67.5744967356451,115.77565644675
32,7.6,103.553551209791,168.806219442975,65.2526682331833,117.029443838079
32,7.6,101.120274939212,166.577264080612,65.4569891413998,116.017126611006
32,7.6,86.4463188036535,157.234226186705,70.787907383052,114.011066784879
32,7.6,74.094191170558,152.980636370196,78.8864451996382,115.933540784917
32,7.6,112.599395055381,171.778159926125,59.1787648707435,115.478462398434
32,7.3,34.957449933063,132.752866456749,97.7954165236863,115.274141490218
32,7.3,75.2643927357982,154.039390167318,78.7749974315202,116.407193799419
32,7.3,67.2587280593105,148.801345065765,81.5426170064544,115.17198103611
32,7.3,66.6643399626794,148.559874901508,81.8955349388287,115.227704920168
32,7.3,67.1658549192123,148.949942089923,81.7840871707104,115.367014630317
32,7.3,64.6397055085337,145.940852350732,81.3011468421986,113.620999596465
32,7.3,21.4908446187858,126.06600036966,104.575155750874,115.320578060267
32,7.3,90.848505644321,160.707681626388,69.8591759820672,115.283428804228
32,7.3,47.5324731023957,138.733896679091,91.2014235766951,114.967660127893
32,7.3,64.398235344277,148.336979365272,83.938744020995,116.137861693134
32,7.3,47.88539103477,139.012516099386,91.1271250646164,115.069820582001
32,7.3,68.8375714409843,150.510210843577,81.6726394025923,116.091425123084
32,7.3,48.9998687159518,138.492426514835,89.4925577988831,113.992492156859
32,7.3,57.8228170253066,143.321829799956,85.499012774649,114.410421287302
32,7.3,39.1924651215535,134.331709838424,95.1392447168702,114.735477277647
32,7.3,50.9316300299998,140.832829645316,89.9011996153166,115.367014630316
32,7.3,63.9895935278447,146.646688215481,82.657094687636,114.651891451558
32,7.3,65.1969443491245,147.835464408741,82.6385200596164,115.236992234179
32,7.3,75.9702286005467,153.556449838806,77.5862212382597,115.571335538533
32,7.3,64.1753398080412,146.943882263795,82.7685424557542,114.856212359775
32,7.3,41.7371891602511,136.263471152471,94.5262819922203,115.394876572346
32,7.3,74.0013180304589,151.53181538466,77.5304973542007,114.53115636943
32,7.3,60.6090112282606,145.922277722713,85.3132664944522,115.617772108582
32,7.3,45.7678834405252,137.229351809496,91.4614683689709,114.345410089233
32,7.3,44.1890400588518,138.23238172256,94.043341663708,116.137861693134
32,7.3,64.416809972297,147.649718128543,83.2329081562464,115.441313142395
32,7.3,80.966803537844,156.454091809878,75.4872882720343,115.970690040956
32,7.3,31.9855094499119,132.474247036454,100.488737586542,116.481492311498
32,7.3,78.6264004073633,154.59662900791,75.9702286005464,115.283428804228
32,7.3,56.3182721557105,143.823344756487,87.505072600776,115.664208678631
32,7.3,57.0241080204585,144.714926901432,87.6908188809731,116.202872891202
32,7.3,65.6427354215975,147.185352428052,81.5426170064545,114.363984717253
32,7.3,80.4838632093323,155.023845452362,74.53998224303,114.781913847696
32,7.3,47.5510477304152,138.678172795032,91.1271250646165,114.902648929824
32,7.3,54.3679362136434,142.244501374813,87.87656516117,115.060533267992
32,7.3,63.580951711411,146.981031519835,83.4000798084239,115.190555664129
32,7.3,55.7424586871004,142.374523770951,86.6320650838503,114.503294427401
32,7.3,66.2742727742672,149.432882418435,83.1586096441678,116.295746031301
32,7.3,28.1962853338947,129.09366473687,100.897379402975,114.995522069923
32,7.3,12.3707022611151,121.570940388894,109.200238127778,115.385589258336
32,7.3,21.7880386671002,126.326045161935,104.538006494835,115.432025828385
32,7.3,36.2205246384027,132.882888852888,96.6623642144851,114.772626533686
32,7.3,78.81214668756,155.023845452362,76.2116987648025,115.617772108582
32,7.3,35.663285797812,133.105784389124,97.442498591312,115.274141490218
32,7.3,35.6261365417724,133.3658291814,97.7396926396272,115.552760910513
32,7.3,79.3508109001304,155.952576853346,76.601765953216,116.277171403281
32,7.3,41.0685025515424,134.814650166936,93.7461476153933,114.280398891165
32,7.3,46.1208013728992,138.696747423052,92.5759460501525,115.636346736602
32,7.3,57.9156901654046,145.290740370043,87.3750502046384,116.332895287341
32,7.3,33.8986961359405,132.232776872198,98.3340807362576,115.283428804228
36,7.9,54.5681294267445,129.791245211388,75.2231157846431,102.507180498015
36,7.9,37.5124932095503,120.281035665304,82.7685424557541,101.524789060529
36,7.9,47.41896148672,124.243622976172,76.8246614894522,100.534142232812
36,7.9,74.8929001754042,139.235411635623,64.3425114602183,101.78896154792
36,7.9,46.0155451474545,123.814342684162,77.7987975367072,100.806570110434
36,7.9,51.711764406827,126.555132240845,74.8433678340183,100.699250037432
36,7.9,50.7871607009581,125.547974632667,74.7608139317084,100.154394282187
36,7.9,42.5317704699828,120.611251274543,78.0794808045606,99.345366039552
36,7.9,71.8218950094819,137.865016857281,66.0431218477991,101.95406935254
36,7.9,66.538445261658,134.018005009647,67.4795597479886,100.748782378818
36,7.9,43.9351868092486,122.592544929977,78.6573581207287,100.624951525353
36,7.9,68.6518251607875,133.885918765951,65.2340936051635,99.5600061855573
36,7.9,60.8917583436714,132.647610231305,71.7558518876337,102.201731059469
36,7.9,68.6188035998637,134.992141056902,66.3733374570381,100.68273925697
36,7.9,46.9236380728615,124.359198439406,77.4355603665444,100.897379402975
36,7.9,59.2076587365522,130.385633308018,71.1779745714654,100.781803939742
36,7.9,70.8972913036126,136.577175981249,65.6798846776362,101.128530329443
36,7.9,59.3397449802477,130.534230332175,71.1944853519275,100.864357842051
36,7.9,61.4531248793771,130.385633308018,68.9325084286406,99.6590708683291
36,7.9,72.8785849590467,137.303650321575,64.425065362528,100.864357842051
36,7.9,88.2831431300456,144.915120114533,56.6319769844878,100.773548549511
36,7.9,52.5042818690006,126.93488019147,74.4305983224696,100.68273925697
36,7.9,44.19935929664,123.137400685222,78.9380413885818,101.037721036902
36,7.9,28.943398149798,115.014096697942,86.0706985481442,100.542397623043
36,7.9,88.3656970323548,144.750012309913,56.3843152775586,100.567163793736
36,7.9,61.7172973667685,131.822071208207,70.1047738414389,100.963422524823
36,7.9,71.8714273508675,137.782462954971,65.9110356041036,101.846749279537
36,7.9,49.4993198249257,126.208405851144,76.7090860262186,101.458745938681
36,7.9,43.918676028786,121.09006390794,77.1713878791536,99.1307258935466
36,7.9,55.2120498647596,127.909016238725,72.696966373965,100.302991306345
36,7.9,67.0998117973644,135.206781202907,68.1069694055428,101.656875304225
36,7.9,52.256620162071,127.116498776551,74.8598786144803,100.988188695516
36,7.9,15.057831781298,107.71633173376,92.6584999524624,100.187415843111
36,7.9,55.0139204992172,128.123656384731,73.1097358855136,100.616696135122
36,7.9,57.6391345926669,129.758223650464,72.1190890577966,100.93865635413
36,7.9,57.9858609823678,130.187503942474,72.2016429601064,101.19457345129
36,7.9,77.1713878791537,139.862821293177,62.6914334140233,101.2771273536
36,7.9,32.6087914123511,116.698196305061,84.0894048927102,100.393800598886
36,7.9,62.6253902921756,131.640452623126,69.01506233095,100.327757477038
36,7.9,39.0810173534354,121.024020786092,81.9430034326568,101.483512109374
36,7.9,63.5830155589688,132.977825840544,69.3948102815748,101.186318061059
36,7.9,57.077768056961,128.701533700899,71.6237656439381,100.162649672419
36,7.9,56.1696751315532,129.774734430925,73.6050592993721,101.689896865149
36,7.9,46.7585302682417,125.234269803889,78.4757395356473,101.855004669768
36,7.9,51.3980595780501,127.000923313318,75.6028637352679,101.301893524293
36,7.9,65.7624385799463,134.331709838424,68.5692712584774,101.450490548451
36,7.9,66.8851716513583,134.21613437519,67.3309627238312,100.77354854951
36,7.9,50.0937079215559,126.406535216688,76.3128272951318,101.35968125591
36,7.9,43.3077771516945,122.212796979352,78.9050198276579,100.558908403505
